user_id;USA;EU;ASIA;antiguedad;canciones_por_dia;generos_por_dia;dispositivos;proporcion_horas_de_trabajo;busquedas_por_dia;proporcion_canciones_de_moda;se_hizo_premium_0_1
3749;0;0;0;193;40;3;1;0;12;0.004004889;0
3750;0;0;0;229;26;2;1;0;20;0.030605246;0
3751;0;0;0;64;25;1;2;0.256442787;5;0.013066669;0
3752;0;0;0;186;19;1;7;0;6;0.031756074;0
3753;0;0;0;87;71;5;3;0;18;0.001550959;0
3754;0;0;0;188;56;5;2;0;13;0.014636167;0
3755;0;0;0;29;29;3;2;0.51391704;10;0.022710039;0
3756;0;0;0;126;23;1;3;0;16;0.040905955;0
3757;0;0;0;162;41;3;3;0;11;0.018289461;0
3758;0;0;0;106;48;4;1;0.270960344;18;0.000133428;0
3759;0;0;0;216;19;2;3;0.196648924;0;0.02479088;0
3760;0;0;0;186;50;3;2;0;16;0.017268712;0
3761;0;0;0;33;37;3;3;0;20;0.021973797;0
3762;0;0;0;187;20;3;2;0;0;0.006613436;0
3763;0;0;0;81;38;3;1;0.303741508;7;0.000669801;0
3764;0;0;0;212;21;2;3;0;1;0.041332547;0
3765;0;0;0;155;27;3;1;0.817684095;0;0.005028928;0
3766;0;0;0;39;80;5;2;0;12;0.007109235;0
3767;0;0;0;183;31;3;1;0.199246263;18;0.022006617;1
3768;0;0;0;180;11;2;3;0;1;0.047393589;0
3769;0;0;0;117;17;2;3;0;0;0.046557284;0
3770;0;0;0;111;30;2;2;0;13;0.003759051;0
3771;0;0;0;132;11;2;2;0;4;0.063063641;0
3772;0;0;0;83;34;3;1;0;12;0.009674244;0
3773;0;0;0;4;44;4;2;0;0;0.016349605;0
3774;0;0;0;186;33;2;1;0;6;0.00750823;0
3775;0;0;0;143;31;3;1;0.707571286;10;0.012167244;1
3776;0;0;0;204;50;3;3;0;0;0.003940781;0
3777;0;0;0;42;53;4;3;0.958262678;3;0.004680824;0
3778;0;0;0;113;23;2;3;0;12;0.013386026;0
3779;0;0;0;144;22;2;5;0;0;0.001070759;0
3780;0;0;0;66;83;6;3;0;0;0.008930621;0
3781;0;0;0;67;38;3;3;0;7;0.006991372;0
3782;0;0;0;43;39;3;3;0;9;0.019801086;0
3783;0;0;0;226;48;3;3;0;2;0.011811613;0
3784;0;0;0;71;24;3;1;0;0;0.036733453;0
3785;0;0;0;67;45;4;3;0;20;0.021206035;0
3786;0;0;0;79;21;2;3;0;0;0.032245805;0
3787;0;0;0;180;28;3;3;0.081173779;13;0.013890953;0
3788;0;0;0;59;25;2;2;0;18;0.024893596;0
3789;0;0;0;52;18;1;2;0;20;0.00773541;0
3790;0;0;0;133;51;3;2;0.956218195;19;0.007793682;1
3791;0;0;0;154;52;3;2;0;8;0.001555376;0
3792;0;0;0;211;47;3;3;0;11;0.01820174;0
3793;0;0;0;187;31;3;2;0;19;0.022764779;0
3794;0;0;0;147;53;3;7;0;9;0.002499326;0
3795;0;0;0;17;26;2;2;0.507312262;11;0.003669279;0
3796;0;0;0;42;60;5;3;0;13;0.005215823;0
3797;0;0;0;119;71;4;7;0.072715073;0;0.006639492;0
3798;0;0;0;175;35;3;2;0.551577437;16;0.002586492;1
3799;0;0;0;2;74;4;1;0.471453774;0;0.001964954;0
3800;0;0;0;0;61;5;2;0;11;0.014435775;0
3801;0;0;0;95;20;1;1;0;0;0.023394298;0
3802;0;0;0;101;14;1;2;0;5;0.005211578;0
3803;0;0;0;139;30;3;2;0.047581298;5;0.010009877;0
3804;0;0;0;157;44;3;3;0.674651223;17;0.015339358;1
3805;0;0;0;235;71;5;4;0;7;0.001411256;0
3806;0;0;0;2;31;3;1;0.534525097;13;0.026043299;0
3807;0;0;0;66;45;3;3;0;2;0.015643482;0
3808;0;0;0;182;54;3;3;0;2;0.017707029;0
3809;0;0;0;45;55;4;1;0;0;0.009298973;0
3810;0;0;0;98;40;3;1;0.361308216;9;0.013868978;0
3811;0;0;0;51;30;3;1;0;0;0.006671568;0
3812;0;0;0;206;72;4;1;0.609657382;0;0.002623989;0
3813;0;0;0;223;9;2;2;0;0;0.055041286;0
3814;0;0;0;78;29;2;2;0;13;0.010876209;0
3815;0;0;0;195;43;3;2;0.412165866;13;0.0131031;1
3816;0;0;0;186;25;3;3;0;11;0.011249955;0
3817;0;0;0;10;40;3;3;0;8;0.024419486;0
3818;0;0;0;145;31;3;3;0;2;0.000146661;0
3819;0;0;0;208;69;5;3;0;6;0.009221633;0
3820;0;0;0;159;39;4;1;0;1;0.024459943;0
3821;0;0;0;92;26;2;3;0;1;0.00743633;0
3822;0;0;0;98;26;3;1;0;4;0.01615836;0
3823;0;0;0;49;49;3;2;0.728039983;0;0.00642348;0
3824;0;0;0;230;34;3;1;0;19;0.025925613;0
3825;0;0;0;65;27;3;2;0;1;0.029151224;0
3826;0;0;0;45;28;2;2;0;0;0.035177148;0
3827;0;0;0;185;50;3;3;0;2;0.010453014;0
3828;0;0;0;33;112;6;1;0.894857427;13;0.004849143;1
3829;0;0;0;183;54;4;2;0.550438744;2;0.003763806;0
3830;0;0;0;175;69;5;2;0.578655544;11;0.007437468;1
3831;0;0;0;32;36;2;3;0;3;0.020660925;0
3832;0;0;0;37;30;3;1;0;11;0.01690278;0
3833;0;0;0;175;36;2;2;0;13;0.018837063;0
3834;0;0;0;228;35;3;1;0;4;0.00786968;0
3835;0;0;0;31;37;3;1;0;0;0.012755698;0
3836;0;0;0;21;52;3;2;0.319530273;1;0.014336262;0
3837;0;0;0;205;21;2;2;0.271667165;0;0.043702653;0
3838;0;0;0;166;22;2;1;0;13;0.012073497;0
3839;0;0;0;50;55;4;1;0.966823347;5;0.010460543;0
3840;0;0;0;200;86;6;7;0;0;0.005659981;0
3841;0;0;0;202;28;2;1;0;0;0.023789259;0
3842;0;0;0;174;36;2;3;0;9;0.005275551;0
3843;0;0;0;82;50;4;1;0.542625084;12;0.005203139;0
3844;0;0;0;8;47;4;3;0.207999968;8;0.016994172;0
3845;0;0;0;43;40;2;3;0.688495702;0;0.019560285;0
3846;0;0;0;39;27;2;3;0;0;0.019929961;0
3847;0;0;0;141;21;1;3;0.271920253;3;0.039166369;0
3848;0;0;0;159;19;3;3;0;0;0.028843075;0
3849;0;0;0;64;48;4;3;0.687517408;0;0.011214518;0
3850;0;0;0;79;50;4;2;0.255587005;0;0.018225858;0
3851;0;0;0;222;25;2;1;0;9;0.019747137;0
3852;0;0;0;71;9;1;2;0;12;0.05226247;0
3853;0;0;0;27;68;4;1;0;11;0.004812788;0
3854;0;0;0;96;37;4;3;0.44783023;10;0.015215635;0
3855;0;0;0;61;43;4;1;0;15;0.003254108;0
3856;0;0;0;67;30;3;1;0;2;0.018902285;0
3857;0;0;0;222;8;2;5;0;4;0.074554618;0
3858;0;0;0;130;87;6;1;0;17;0.001770298;0
3859;0;0;0;157;27;1;2;0.803077343;0;0.027236957;0
3860;0;0;0;189;27;2;1;0;9;0.01187798;0
3861;0;0;0;138;37;3;2;0;0;0.009624956;0
3862;0;0;0;170;10;1;4;0;1;0.057892711;0
3863;0;0;0;215;67;5;7;0.907099099;15;0.007026305;1
3864;0;0;0;205;23;3;3;0;15;0.002801863;0
3865;0;0;0;211;60;4;3;0;9;0.003699575;0
3866;0;0;0;12;62;3;2;0.655692781;20;0.014309262;1
3867;0;0;0;239;65;5;1;0;6;0.008744535;0
3868;0;0;0;16;34;3;1;0;0;0.000704595;0
3869;0;0;0;43;19;2;2;0;14;0.025354945;0
3870;0;0;0;218;10;1;5;0;13;0.095378736;0
3871;0;0;0;171;35;2;2;0;0;0.019315885;0
3872;0;0;0;5;18;1;3;0;6;0.035270129;0
3873;0;0;0;114;5;1;3;0;8;0.015934099;0
3874;0;0;0;235;21;2;2;0;8;0.030307761;0
3875;0;0;0;40;98;5;1;0.128848375;4;0.003730228;0
3876;0;0;0;6;30;3;3;0;18;0.008643121;0
3877;0;0;0;206;35;3;1;0.269305716;0;0.016184095;0
3878;0;0;0;28;64;4;3;0.611800382;0;0.010245664;0
3879;0;0;0;53;35;3;2;0.44859659;19;0.006104894;0
3880;0;0;0;120;52;4;1;0.938575468;6;0.000308306;1
3881;0;0;0;81;77;5;1;0;19;0.011648055;0
3882;0;0;0;135;77;4;3;0;17;0.003847384;0
3883;0;0;0;128;21;3;7;0;2;0.032026397;0
3884;0;0;0;99;52;3;1;0.969550988;14;0.009670548;1
3885;0;0;0;70;22;1;3;0.021061979;14;0.028153791;0
3886;0;0;0;99;41;3;1;0.472755948;0;0.016352364;0
3887;0;0;0;92;67;4;3;0;17;0.007196292;0
3888;0;0;0;59;13;2;3;0;2;0.040847467;0
3889;0;0;0;14;19;3;3;0;9;0.019136991;0
3890;0;0;0;19;33;2;2;0;12;0.026124495;0
3891;0;0;0;90;25;2;1;0;1;0.021001325;0
3892;0;0;0;71;43;3;1;0;0;0.012889845;0
3893;0;0;0;220;62;5;3;0.844390063;12;0.005043766;1
3894;0;0;0;127;49;4;5;0.793414528;10;0.016049084;1
3895;0;0;0;62;23;1;2;0;12;0.022622757;0
3896;0;0;0;148;26;3;3;0;0;0.017407185;0
3897;0;0;0;210;21;2;1;0;4;0.012743624;0
3898;0;0;0;115;33;2;2;0;3;0.004554793;0
3899;0;0;0;157;66;5;1;0.465622881;0;0.000651039;0
3900;0;0;0;135;35;3;3;0.361631335;13;0.026042893;0
3901;0;0;0;153;30;3;1;0;18;0.031724295;0
3902;0;0;0;0;39;3;3;0;8;0.016045124;0
3903;0;0;0;96;33;2;2;0.76436581;0;0.008363079;0
3904;0;0;0;19;53;3;3;0;16;0.013577282;0
3905;0;0;0;180;31;2;3;0;0;0.003889315;0
3906;0;0;0;176;31;3;1;0.428048557;10;0.023977498;0
3907;0;0;0;46;65;5;2;0;10;0.00159023;0
3908;0;0;0;169;47;2;2;0.975828888;18;0.001002855;1
3909;0;0;0;192;43;2;3;0.690842299;20;0.020741711;1
3910;0;0;0;16;57;4;1;0;0;0.010113497;0
3911;0;0;0;135;61;4;1;0;0;0.009017695;0
3912;0;0;0;144;58;4;3;0.335392752;5;0.007309368;0
3913;0;0;0;192;27;2;1;0;6;0.034799535;0
3914;0;0;0;103;26;2;2;0;4;0.031878648;0
3915;0;0;0;14;18;2;2;0;10;0.041241463;0
3916;0;0;0;103;60;5;2;0;0;0.011147453;0
3917;0;0;0;23;39;3;1;0.300747983;20;0.011034252;0
3918;0;0;0;155;9;2;2;0;6;0.073603456;0
3919;0;0;0;222;81;4;1;0;0;0.007359753;0
3920;0;0;0;133;28;2;1;0;0;0.010295575;0
3921;0;0;0;11;32;2;2;0;13;0.019646045;0
3922;0;0;0;7;64;4;2;0;0;0.004336157;0
3923;0;0;0;225;54;4;3;0;8;0.006956738;0
3924;0;0;0;141;77;6;2;0;13;0.004475587;0
3925;0;0;0;179;76;5;1;0.786319607;0;0.00147829;0
3926;0;0;0;121;39;3;3;0.219990388;19;0.006373799;1
3927;0;0;0;147;34;3;3;0.121795972;0;0.001375879;0
3928;0;0;0;21;28;2;1;0;0;0.005606042;0
3929;0;0;0;208;45;4;2;0;14;0.009182159;0
3930;0;0;0;56;17;3;2;0;18;0.05096952;0
3931;0;0;0;50;96;7;1;0.716954607;1;0.006200845;0
3932;0;0;0;148;18;2;1;0;0;0.020333035;0
3933;0;0;0;160;31;2;1;0.845256936;16;0.024520436;1
3934;0;0;0;27;25;3;2;0;7;0.007880515;0
3935;0;0;0;72;82;5;1;0;12;0.005181176;0
3936;0;0;0;103;79;5;3;0;0;0.002935728;0
3937;0;0;0;3;30;3;3;0.356109237;15;0.013042709;0
3938;0;0;0;191;55;4;1;0;18;0.00026599;0
3939;0;0;0;216;30;2;3;0;15;0.029200408;0
3940;0;0;0;235;46;2;3;0;8;0.008122682;0
3941;0;0;0;162;41;4;3;0;11;0.01245119;0
3942;0;0;0;231;30;2;3;0;2;0.024178905;0
3943;0;0;0;186;40;3;7;0;20;0.009208613;1
3944;0;0;0;52;80;5;1;0;16;0.005537775;0
3945;0;0;0;166;15;1;3;0;11;0.014333983;0
3946;0;0;0;97;37;2;2;0.359520722;7;0.020126504;0
3947;0;0;0;88;30;3;2;0;6;0.028232238;0
3948;0;0;0;69;84;4;1;0.643259746;0;0.001367503;0
3949;0;0;0;184;21;3;3;0;16;0.025711563;0
3950;0;0;0;128;26;2;2;0;4;0.001919823;0
3951;0;0;0;203;27;3;6;0;6;0.028289594;0
3952;0;0;0;13;42;4;1;0.317374751;5;0.011558279;0
3953;0;0;0;58;22;3;3;0.130772584;10;0.036724884;0
3954;0;0;0;185;27;3;3;0;2;0.026171643;0
3955;0;0;0;23;17;2;1;0;6;0.017928531;0
3956;0;0;0;43;32;2;2;0;18;0.003751527;0
3957;0;0;0;49;73;4;2;0;0;0.00365919;0
3958;0;0;0;174;30;2;1;0;20;0.000100504;0
3959;0;0;0;184;43;3;1;0;11;0.017240938;0
3960;0;0;0;118;4;0;2;0;0;0.214263779;0
3961;0;0;0;120;95;7;1;0.804923449;5;0.00974408;0
3962;0;0;0;194;51;3;2;0;4;0.018151448;0
3963;0;0;0;50;41;4;1;0.273873628;12;0.008738683;0
3964;0;0;0;91;22;1;2;0;3;0.03351107;0
3965;0;0;0;133;20;2;2;0;14;0.039191305;0
3966;0;0;0;217;18;3;3;0;0;0.037046722;0
3967;0;0;0;185;41;3;1;0.194275226;1;0.024216038;0
3968;0;0;0;181;33;3;2;0.553679141;13;0.018077172;1
3969;0;0;0;23;64;4;1;0.436684817;18;0.011272697;0
3970;0;0;0;85;31;4;1;0;0;0.026680014;0
3971;0;0;0;8;37;2;2;0;12;0.004726162;0
3972;0;0;0;229;22;3;3;0.342101194;20;0.010356004;1
3973;0;0;0;27;25;3;2;0;0;0.02239001;0
3974;0;0;0;186;59;4;5;0.276020034;13;0.008912483;1
3975;0;0;0;161;62;3;2;0.221748051;8;0.012279999;0
3976;0;0;0;66;46;2;3;0;7;0.007040357;0
3977;0;0;0;118;36;4;3;0;15;0.005484871;0
3978;0;0;0;207;20;1;1;0;12;0.043706923;0
3979;0;0;0;214;28;3;5;0;18;0.034306887;0
3980;0;0;0;92;30;3;2;0;14;0.001189278;0
3981;0;0;0;156;52;4;3;0;20;0.013440524;1
3982;0;0;0;172;61;5;6;0.328270766;0;0.004476294;0
3983;0;0;0;164;15;1;3;0;0;0.018436553;0
3984;0;0;0;207;32;3;3;0.279496696;8;0.019687268;0
3985;0;0;0;8;22;2;3;0;4;0.031854533;0
3986;0;0;0;3;20;3;3;0;0;0.022314542;0
3987;0;0;0;73;40;2;1;0.293950862;20;0.017091408;0
3988;0;0;0;95;66;4;1;0.503605679;11;0.008252928;0
3989;0;0;0;235;75;4;2;0;11;0.005138944;0
3990;0;0;0;178;65;4;1;0.76160071;0;0.013580604;0
3991;0;0;0;228;51;4;2;0;3;0.015074117;0
3992;0;0;0;73;66;5;3;0;10;0.011053205;0
3993;0;0;0;111;15;1;1;0;20;0.037484033;0
3994;0;0;0;179;23;3;3;0;0;0.025490435;0
3995;0;0;0;117;74;4;4;0.062560671;5;0.000328912;0
3996;0;0;0;204;63;3;3;0;3;0.007349064;0
3997;0;0;0;68;8;2;3;0;16;0.059193448;0
3998;0;0;0;174;29;2;3;0.356988844;3;0.033099853;0
3999;0;0;0;153;31;3;2;0;18;0.002221994;0
4000;0;0;0;18;25;2;1;0;3;0.028443156;0
4001;0;0;0;44;78;4;3;0;12;0.001900898;0
4002;0;0;0;54;21;1;3;0;0;0.030108033;0
4003;0;0;0;22;38;2;2;0;9;0.015827943;0
4004;0;0;0;89;37;3;1;0.611891244;0;0.023162126;0
4005;0;0;0;226;31;2;2;0;14;0.032141753;0
4006;0;0;0;205;20;1;3;0;6;0.012211485;0
4007;0;0;0;153;37;4;2;0;14;0.012078524;0
4008;0;0;0;183;71;5;2;0;9;0.002510557;0
4009;0;0;0;174;63;4;3;0.649513514;8;0.010353127;1
4010;0;0;0;39;27;1;2;0;12;0.008734956;0
4011;0;0;0;102;24;3;4;0;3;0.025897233;0
4012;0;0;0;98;34;3;2;0;0;0.009670106;0
4013;0;0;0;238;97;5;3;0.717707351;12;0.00719367;1
4014;0;0;0;0;14;1;3;0;12;0.038037317;0
4015;0;0;0;239;89;5;2;0;1;0.011141156;0
4016;0;0;0;69;38;3;2;0.896482281;0;0.022209277;0
4017;0;0;0;83;39;4;2;0.803532556;15;0.017214214;1
4018;0;0;0;65;55;4;1;0;2;0.003437244;0
4019;0;0;0;179;69;4;3;0.787255333;13;0.013975429;1
4020;0;0;0;106;29;3;1;0;0;0.032441523;0
4021;0;0;0;2;24;2;1;0;0;0.039376098;0
4022;0;0;0;188;38;3;3;0.708648016;13;0.013555236;1
4023;0;0;0;132;35;3;3;0;0;0.019085391;0
4024;0;0;0;206;14;2;2;0;1;0.058074177;0
4025;0;0;0;226;31;2;3;0;20;0.016659578;0
4026;0;0;0;232;52;4;1;0.738308823;0;0.017254248;0
4027;0;0;0;33;33;2;1;0;9;0.016999364;0
4028;0;0;0;156;27;1;3;0.282646989;10;0.015196167;0
4029;0;0;0;55;20;2;1;0;12;0.014705423;0
4030;0;0;0;18;14;1;3;0;11;0.014445377;0
4031;0;0;0;126;53;5;6;0;0;0.002091211;0
4032;0;0;0;163;96;5;3;0;0;0.0055803;0
4033;0;0;0;80;46;3;3;0.114951419;0;0.00079588;0
4034;0;0;0;204;34;3;4;0;13;0.019825655;0
4035;0;0;0;230;27;3;1;0;16;0.032150879;0
4036;0;0;0;112;35;3;3;0.911420087;8;0.026528664;1
4037;0;0;0;1;68;5;2;0.465191209;4;0.014470344;0
4038;0;0;0;205;22;1;2;0;0;0.031880432;0
4039;0;0;0;62;80;6;1;0;15;0.00332191;0
4040;0;0;0;163;41;3;1;0.956260066;0;0.002302116;0
4041;0;0;0;199;88;5;3;0;4;0.00630368;0
4042;0;0;0;170;39;4;4;0;9;0.023367318;0
4043;0;0;0;125;57;3;4;0;4;0.010487865;0
4044;0;0;0;168;34;3;2;0;0;0.024991809;0
4045;0;0;0;196;40;3;5;0;10;0.020357978;0
4046;0;0;0;36;41;3;3;0.850104504;9;0.018522729;0
4047;0;0;0;159;35;2;2;0;10;0.010652345;0
4048;0;0;0;78;94;5;3;0;1;0.009512686;0
4049;0;0;0;132;49;4;3;0.859994808;0;0.017783802;0
4050;0;0;0;25;40;4;1;0;20;0.01917076;0
4051;0;0;0;44;20;2;3;0;9;0.036320144;0
4052;0;0;0;23;29;3;2;0;0;0.00598593;0
4053;0;0;0;80;14;1;3;0;0;0.024080178;0
4054;0;0;0;116;19;2;3;0.000624361;15;0.035747341;0
4055;0;0;0;56;33;3;1;0.237443874;12;0.009490919;0
4056;0;0;0;59;33;2;3;0;13;0.016416118;0
4057;0;0;0;107;23;2;3;0;20;0.010557548;0
4058;0;0;0;45;21;2;1;0;4;0.002783696;0
4059;0;0;0;156;27;3;2;0;11;0.01927203;0
4060;0;0;0;103;46;4;1;0.96835711;17;0.011878207;1
4061;0;0;0;170;23;2;2;0;14;0.001195817;0
4062;0;0;0;33;29;2;3;0.375290856;9;0.006274328;0
4063;0;0;0;162;80;5;1;0;10;0.004623371;0
4064;0;0;0;125;78;4;1;0;5;0.000271457;0
4065;0;0;0;93;36;3;1;0;4;0.005935205;0
4066;0;0;0;57;34;3;3;0;0;0.015353558;0
4067;0;0;0;202;63;3;3;0.28015103;0;0.007149963;0
4068;0;0;0;221;14;1;2;0.213230563;2;0.070926118;0
4069;0;0;0;146;81;5;4;0;13;0.007062182;0
4070;0;0;0;91;11;2;2;0;0;0.001515156;0
4071;0;0;0;147;40;4;3;0;6;0.022066508;0
4072;0;0;0;58;26;3;2;0.423958324;6;0.009862152;0
4073;0;0;0;58;24;3;2;0;19;0.0019309;0
4074;0;0;0;42;20;1;2;0;0;0.003308766;0
4075;0;0;0;76;26;3;1;0;10;0.010342957;0
4076;0;0;0;185;61;5;1;0;4;0.005687388;0
4077;0;0;0;65;20;2;1;0;0;0.030292779;0
4078;0;0;0;156;25;2;3;0;10;0.027261322;0
4079;0;0;0;24;54;4;1;0;16;0.01816537;0
4080;0;0;0;52;31;3;3;0;18;0.024227528;0
4081;0;0;0;211;23;3;3;0;6;0.032858458;0
4082;0;0;0;18;20;2;3;0;12;0.033450216;0
4083;0;0;0;18;40;2;3;0.489254659;8;0.020141356;0
4084;0;0;0;87;43;2;2;0.639113981;15;0.022904762;1
4085;0;0;0;236;41;4;3;0.491373513;12;0.015206268;0
4086;0;0;0;28;38;2;1;0;6;0.009607199;0
4087;0;0;0;50;32;3;2;0;16;0.002088942;0
4088;0;0;0;17;32;3;2;0;4;0.023707969;0
4089;0;0;0;11;28;3;3;0.020894004;0;0.027224891;0
4090;0;0;0;38;35;2;3;0.575468774;0;0.010062714;0
4091;0;0;0;86;49;4;3;0.681981495;16;0.020011953;1
4092;0;0;0;205;11;2;4;0;8;0.011954362;0
4093;0;0;0;220;22;3;3;0;11;0.025376644;0
4094;0;0;0;138;29;3;5;0;4;0.018739678;0
4095;0;0;0;123;25;2;3;0;0;0.02881866;0
4096;0;0;0;112;26;3;3;0;12;0.025412016;0
4097;0;0;0;129;43;2;1;0.174443686;0;0.004235965;0
4098;0;0;0;35;36;3;1;0.197791495;11;0.01155434;0
4099;0;0;0;62;44;3;1;0;20;0.012979039;0
4100;0;0;0;228;32;3;2;0;20;0.005242939;0
4101;0;0;0;221;27;3;2;0;10;0.019569139;0
4102;0;0;0;70;47;3;1;0;19;0.009556313;0
4103;0;0;0;171;40;4;2;0.858455793;0;0.007074429;0
4104;0;0;0;67;76;5;3;0;10;0.010973761;0
4105;0;0;0;117;20;2;2;0;18;0.001488012;0
4106;0;0;0;225;79;6;3;0;18;0.012426858;0
4107;0;0;0;35;44;2;3;0.927306868;7;0.022618437;0
4108;0;0;0;39;29;3;3;0;12;0.031411424;0
4109;0;0;0;26;28;3;3;0;12;0.007167591;0
4110;0;0;0;82;39;3;2;0;0;0.016203407;0
4111;0;0;0;210;21;2;6;0.207761042;16;0.037864442;1
4112;0;0;0;8;32;3;3;0.993273773;7;0.029122752;0
4113;0;0;0;191;27;3;3;0;11;0.035840928;0
4114;0;0;0;103;22;2;3;0;11;0.040020329;0
4115;0;0;0;181;78;6;3;0.457692619;16;0.008569901;1
4116;0;0;0;168;25;3;3;0;5;0.014273187;0
4117;0;0;0;174;41;3;5;0;10;0.006251764;0
4118;0;0;0;4;24;3;1;0;14;0.034270004;0
4119;0;0;0;130;31;2;3;0.446544581;1;0.027425183;0
4120;0;0;0;148;63;4;1;0;6;0.015609784;0
4121;0;0;0;91;35;3;1;0;1;0.024160346;0
4122;0;0;0;198;27;2;1;0;1;0.011732506;0
4123;0;0;0;24;79;4;1;0;9;0.003685302;0
4124;0;0;0;85;32;2;2;0.851278036;10;0.000265991;1
4125;0;0;0;68;21;3;2;0;8;0.014124843;0
4126;0;0;0;178;27;2;6;0.395319216;5;0.01058867;0
4127;0;0;0;64;25;1;2;0;5;0.014441751;0
4128;0;0;0;44;27;3;3;0;7;0.011479841;0
4129;0;0;0;155;14;2;3;0;0;0.057601026;0
4130;0;0;0;230;45;3;3;0;3;0.009684934;0
4131;0;0;0;59;8;1;3;0;4;0.05541065;0
4132;0;0;0;177;3;0;2;0;10;0.135815853;0
4133;0;0;0;40;58;4;1;0;16;0.014274016;0
4134;0;0;0;202;75;4;2;0;14;0.009100744;0
4135;0;0;0;134;60;4;2;0;0;0.008427198;0
4136;0;0;0;116;28;2;2;0;17;0.002304763;0
4137;0;0;0;120;28;3;1;0;11;0.014520589;0
4138;0;0;0;164;19;3;2;0;8;0.022389215;0
4139;0;0;0;162;84;5;1;0;8;0.006134439;0
4140;0;0;0;84;23;2;3;0;14;0.004631271;0
4141;0;0;0;109;77;5;2;0;5;0.00533524;0
4142;0;0;0;113;22;2;2;0;11;0.038501626;0
4143;0;0;0;142;27;2;3;0;5;0.026200228;0
4144;0;0;0;183;60;5;2;0;7;0.011258302;0
4145;0;0;0;108;29;3;4;0;9;0.031383531;0
4146;0;0;0;34;56;4;2;0;7;0.004976439;0
4147;0;0;0;223;14;2;2;0;11;0.05624935;0
4148;0;0;0;239;30;2;3;0;6;0.021529701;0
4149;0;0;0;210;29;2;1;0.075181011;8;0.027968185;0
4150;0;0;0;57;48;4;3;0;0;0.004673304;0
4151;0;0;0;144;33;3;2;0;18;0.017720609;0
4152;0;0;0;18;26;3;3;0;7;0.036560872;0
4153;0;0;0;201;25;1;2;0;20;0.008909814;0
4154;0;0;0;57;44;2;1;0.158815104;16;0.011228356;0
4155;0;0;0;4;53;3;2;0;2;0.00563713;0
4156;0;0;0;232;50;3;1;0;2;0.013715557;0
4157;0;0;0;82;37;3;1;0;0;0.010885324;0
4158;0;0;0;157;57;4;2;0;17;0.002413672;0
4159;0;0;0;147;13;1;3;0;0;0.024484403;0
4160;0;0;0;239;39;4;1;0;9;0.011900761;0
4161;0;0;0;26;43;3;1;0.341254249;0;0.008116076;0
4162;0;0;0;239;39;2;2;0;14;0.002146752;0
4163;0;0;0;64;34;2;2;0;6;0.019536587;0
4164;0;0;0;49;45;4;2;0.357472451;1;0.016218733;0
4165;0;0;0;34;66;5;1;0;20;0.0093303;0
4166;0;0;0;167;46;3;1;0.982111197;2;0.011107546;1
4167;0;0;0;237;49;4;3;0.933940617;14;0.01701991;1
4168;0;0;0;189;74;4;2;0;16;0.009367544;0
4169;0;0;0;192;29;3;3;0;19;0.006693491;1
4170;0;0;0;115;42;3;1;0;2;0.015092423;0
4171;0;0;0;114;34;3;3;0;6;0.013822744;0
4172;0;0;0;80;29;2;1;0;0;0.014076651;0
4173;0;0;0;129;27;3;1;0;11;0.004996836;0
4174;0;0;0;222;56;3;1;0;0;0.008080764;0
4175;0;0;0;143;36;2;3;0;0;0.021024957;0
4176;0;0;0;108;51;4;2;0;12;0.006571648;0
4177;0;0;0;179;17;1;4;0;15;0.022105195;0
4178;0;0;0;158;24;2;3;0;11;0.029726087;0
4179;0;0;0;67;32;2;1;0;0;0.014724578;0
4180;0;0;0;174;46;3;3;0.103329913;1;0.006706992;0
4181;0;0;0;180;37;3;2;0;0;0.023596666;0
4182;0;0;0;20;91;5;2;0;9;0.001835687;0
4183;0;0;0;90;43;4;3;0.726029329;2;0.019795305;0
4184;0;0;0;119;40;3;1;0;16;0.016019847;0
4185;0;0;0;108;29;3;2;0.237486954;13;0.016587928;0
4186;0;0;0;53;22;2;3;0;14;0.01829857;0
4187;0;0;0;3;34;3;1;0;7;0.023736475;0
4188;0;0;0;25;18;2;1;0;11;0.005542597;0
4189;0;0;0;39;44;4;2;0.433881166;0;0.015383343;0
4190;0;0;0;217;45;4;1;0.958018571;12;0.007635908;1
4191;0;0;0;7;45;3;1;0.7887918;1;0.005106576;0
4192;0;0;0;234;11;1;2;0;5;0.087054238;0
4193;0;0;0;225;38;3;2;0;16;0.015128979;0
4194;0;0;0;128;55;4;1;0;10;0.009491542;0
4195;0;0;0;230;75;5;1;0;1;0.001208134;0
4196;0;0;0;18;32;2;2;0.104670818;20;0.017602706;0
4197;0;0;0;112;57;3;5;0.465499895;16;0.014376843;1
4198;0;0;0;228;64;4;3;0;7;0.011218514;0
4199;0;0;0;63;83;4;1;0.513798603;8;0.004824594;0
4200;0;0;0;164;84;4;1;0;18;0.009628793;0
4201;0;0;0;196;33;3;2;0;20;0.025051498;0
4202;0;0;0;67;46;2;3;0;3;0.006949212;0
4203;0;0;0;19;40;3;1;0;0;0.001083755;0
4204;0;0;0;50;23;2;3;0;14;0.023332523;0
4205;0;0;0;50;72;4;2;0;9;0.011815816;0
4206;0;0;0;48;53;4;2;0;0;0.007967937;0
4207;0;0;0;219;32;2;3;0;10;0.00041759;0
4208;0;0;0;197;12;1;3;0;14;0.022545517;0
